english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
proportion,A significant proportion of the workforce prefers hybrid work arrangements.,비율; 비중,상당한 비율의 직원이 하이브리드 근무 방식을 선호한다.,割合; 比率,かなりの割合の従業員がハイブリッドな勤務形態を好んでいる。,比例; 比重,相当比例的员工更喜欢混合办公模式。,proporción,Una proporción significativa de la fuerza laboral prefiere los acuerdos de trabajo híbrido.,tỷ lệ,Tỷ lệ lớn doanh thu đến từ thị trường quốc tế.,สัดส่วน,สัดส่วนที่มากของรายได้มาจากตลาดต่างประเทศ,proporsi,Proporsi besar dari pendapatan berasal dari pasar internasional.
proposal,The committee reviewed the budget proposal before submitting it for approval.,제안; 제안서,위원회는 승인을 위해 제출하기 전에 예산안을 검토했다.,提案; 企画書,委員会は承認のために提出する前に予算案を検討した。,提案; 建议,委员会在提交审批前审查了预算提案。,propuesta,El comité revisó la propuesta de presupuesto antes de presentarla para su aprobación.,đề xuất,Đề xuất cho dự án mới đã được ban giám đốc phê duyệt.,ข้อเสนอ,ข้อเสนอสำหรับโครงการใหม่ได้รับการอนุมัติจากคณะกรรมการ,usul,Panitia mengkaji usulan anggaran sebelum mengajukannya untuk disetujui.
propose,The marketing director proposed a new strategy to target younger audiences.,제안하다; 제의하다,마케팅 이사가 젊은 층을 겨냥한 새로운 전략을 제안했다.,提案する; 提議する,マーケティングディレクターが若い層をターゲットにした新しい戦略を提案した。,提议; 建议,营销总监提出了一项针对年轻受众的新策略。,proponer; sugerir,El director de marketing propuso una nueva estrategia para llegar a audiencias más jóvenes.,đề xuất,Ban quản lý đề xuất cơ cấu tổ chức mới để cải thiện hiệu quả.,เสนอ,ฝ่ายบริหารเสนอโครงสร้างองค์กรใหม่เพื่อปรับปรุงประสิทธิภาพ,mengusulkan,Manajemen mengusulkan struktur organisasi baru untuk meningkatkan efisiensi.
prospect,The prospect of entering the Chinese market excited the entire team.,전망; 가능성; 잠재 고객,중국 시장 진출 전망은 전체 팀을 흥분시켰다.,見通し; 見込み客,中国市場への参入の見通しはチーム全体を興奮させた。,前景; 潜在客户,进入中国市场的前景让整个团队兴奋不已。,perspectiva; posibilidad,La perspectiva de entrar en el mercado chino entusiasmó a todo el equipo.,triển vọng,Triển vọng tăng trưởng trong lĩnh vực công nghệ vẫn rất tích cực.,แนวโน้ม,แนวโน้มการเติบโตในภาคเทคโนโลยียังคงเป็นบวก,prospek,Prospek pertumbuhan di sektor teknologi tetap positif.
prospective,The company invited prospective clients to visit the showroom next week.,장래의; 예상되는,회사는 잠재 고객에게 다음 주 쇼룸 방문을 초대했다.,見込みの; 将来の,会社は見込み客に来週ショールームを訪問するよう招待した。,预期的; 未来的,公司邀请潜在客户下周参观展厅。,prospectivo; potencial,La empresa invitó a clientes potenciales a visitar la sala de exposición la próxima semana.,tiềm năng,Các nhà đầu tư tiềm năng được mời tham quan nhà máy.,ที่คาดหวัง,นักลงทุนที่คาดหวังได้รับเชิญให้เยี่ยมชมโรงงาน,calon,Calon investor diundang untuk mengunjungi pabrik.
prosper,Small businesses can prosper when given access to affordable financing.,번영하다,소기업은 적정한 금융에 접근할 수 있으면 번영할 수 있다.,繁栄する,中小企業は手頃な融資を利用できれば繁栄することができる。,繁荣,小企业在获得可负担的融资时可以蓬勃发展。,prosperar; crecer,Las pequeñas empresas pueden prosperar cuando tienen acceso a financiamiento asequible.,thịnh vượng,Doanh nghiệp nhỏ có thể thịnh vượng trong nền kinh tế kỹ thuật số.,เจริญรุ่งเรือง,ธุรกิจขนาดเล็กสามารถเจริญรุ่งเรืองในเศรษฐกิจดิจิทัล,makmur,Bisnis kecil dapat makmur dalam ekonomi digital.
protocol,Employees must follow strict security protocols when accessing sensitive data.,의전; 규약; 절차,직원들은 민감한 데이터에 접근할 때 엄격한 보안 프로토콜을 따라야 한다.,議定書; プロトコル,従業員は機密データにアクセスする際に厳格なセキュリティプロトコルに従わなければならない。,协议; 规程,员工在访问敏感数据时必须遵守严格的安全协议。,protocolo; procedimiento,Los empleados deben seguir estrictos protocolos de seguridad al acceder a datos sensibles.,quy trình,Quy trình an ninh mới yêu cầu xác minh hai bước cho tất cả nhân viên.,พิธีสาร,พิธีสารความปลอดภัยใหม่ต้องการการยืนยันตัวตนสองขั้นตอนสำหรับพนักงานทุกคน,protokol,Protokol keamanan baru mengharuskan verifikasi dua langkah untuk semua karyawan.
prove,The new marketing strategy proved effective in boosting online sales.,증명하다; 입증하다,새로운 마케팅 전략이 온라인 매출 증대에 효과적임이 입증되었다.,証明する; 立証する,新しいマーケティング戦略はオンライン売上の向上に効果的であることが証明された。,证明,新营销策略被证明在促进在线销售方面卓有成效。,demostrar; probar,La nueva estrategia de marketing resultó eficaz para impulsar las ventas en línea.,chứng minh,Kết quả thử nghiệm chứng minh hiệu quả của sản phẩm mới.,พิสูจน์,ผลการทดสอบพิสูจน์ประสิทธิภาพของผลิตภัณฑ์ใหม่,membuktikan,Hasil pengujian membuktikan efektivitas produk baru.
provide,The company provides free training to all newly hired employees.,제공하다; 공급하다,회사는 모든 신입 직원에게 무료 교육을 제공한다.,提供する; 供給する,会社はすべての新入社員に無料の研修を提供している。,提供; 供给,公司为所有新入职员工提供免费培训。,proveer; proporcionar,La empresa proporciona capacitación gratuita a todos los empleados recién contratados.,cung cấp,Công ty cung cấp bảo hiểm sức khỏe toàn diện cho tất cả nhân viên.,จัดหา,บริษัทจัดหาประกันสุขภาพที่ครอบคลุมสำหรับพนักงานทุกคน,menyediakan,Perusahaan menyediakan asuransi kesehatan komprehensif untuk semua karyawan.
provision,The contract includes a provision for early termination under certain conditions.,조항; 규정; 공급,계약에는 특정 조건하에서의 조기 해지 조항이 포함되어 있다.,条項; 規定; 供給,契約には一定の条件下での早期解約に関する条項が含まれている。,条款; 规定; 供应,合同包含在特定条件下提前终止的条款。,cláusula; disposición,El contrato incluye una cláusula para la rescisión anticipada bajo ciertas condiciones.,điều khoản,Hợp đồng bao gồm điều khoản cho việc gia hạn hàng năm.,ข้อกำหนด,สัญญามีข้อกำหนดสำหรับการต่ออายุประจำปี,ketentuan,Kontrak mencakup ketentuan untuk perpanjangan tahunan.
