cognition,"Higher-order cognition distinguishes humans from most other species.",인지,"고차원적 인지는 인간을 대부분의 다른 종과 구별한다.",認知,高次の認知は人間を他のほとんどの種と区別する。,认知,高级认知将人类与大多数其他物种区分开来。,cognición,La cognición de orden superior distingue a los humanos de la mayoría de las otras especies.,nhận thức,Nhận thức bậc cao phân biệt con người với hầu hết các loài khác.,การรับรู้,การรับรู้ขั้นสูงทำให้มนุษย์แตกต่างจากสิ่งมีชีวิตอื่นส่วนใหญ่,kognisi,Kognisi tingkat tinggi membedakan manusia dari kebanyakan spesies lain.
solipsism,"Philosophical solipsism holds that only one's own mind can be known to exist with certainty.",유아론,"철학적 유아론은 오직 자신의 마음만이 확실하게 존재한다고 알려질 수 있다고 주장한다.",唯我論,哲学的唯我論は自分自身の心だけが確実に存在すると知りうると主張する。,唯我论,哲学唯我论认为只有自己的心灵可以确定地知道存在。,solipsismo,El solipsismo filosófico sostiene que solo la propia mente puede saberse que existe con certeza.,duy ngã luận,Duy ngã luận triết học cho rằng chỉ có tâm trí của chính mình mới có thể được biết là tồn tại một cách chắc chắn.,อัตวิสัยนิยม,อัตวิสัยนิยมทางปรัชญาถือว่ามีเพียงจิตใจของตนเองเท่านั้นที่สามารถรู้ได้ว่ามีอยู่อย่างแน่นอน,solipsisme,Solipsisme filosofis berpendapat bahwa hanya pikiran sendiri yang dapat diketahui pasti keberadaannya.
nascent,"The nascent democracy faces enormous challenges in building transparent and accountable institutions.",초기의; 신생의,"신생 민주주의는 투명하고 책임 있는 기관을 구축하는 데 엄청난 도전에 직면해 있다.",新生の,新生の民主主義は透明で説明責任のある制度の構築に巨大な課題に直面している。,新生的,新生的民主制度在建立透明和负责任的机构方面面临巨大挑战。,naciente,La naciente democracia enfrenta enormes desafíos en la construcción de instituciones transparentes y responsables.,non trẻ,Nền dân chủ non trẻ đối mặt với những thách thức to lớn trong việc xây dựng các thể chế minh bạch và có trách nhiệm.,เพิ่งเกิด,ประชาธิปไตยที่เพิ่งเกิดเผชิญกับความท้าทายมหาศาลในการสร้างสถาบันที่โปร่งใสและรับผิดชอบ,baru lahir,Demokrasi baru lahir menghadapi tantangan besar dalam membangun institusi yang transparan dan akuntabel.
vitiate,"The defense argued that coercion had vitiated the validity of the signed confession.",무효화하다,"변호인은 강압이 서명된 자백의 유효성을 무효화했다고 주장했다.",無効にする,弁護側は強制が署名された自白の有効性を無効にしたと主張した。,使无效,辩方辩称胁迫使签署的供词失去了效力。,viciar,La defensa argumentó que la coacción había viciado la validez de la confesión firmada.,làm vô hiệu,Bên bào chữa lập luận rằng sự ép buộc đã làm vô hiệu tính hợp lệ của bản tự thú đã ký.,ทำให้ไร้ผล,ฝ่ายจำเลยโต้แย้งว่าการบังคับขู่เข็ญทำให้คำสารภาพที่ลงนามไร้ผล,membatalkan,Pembelaan berargumen bahwa paksaan telah membatalkan keabsahan pengakuan yang ditandatangani.
ameliorative,"The ameliorative effects of the new treatment exceeded all expectations in the clinical trial.",개선의,"새로운 치료법의 개선 효과는 임상 시험에서 모든 기대를 뛰어넘었다.",改善的な,新しい治療の改善的な効果は臨床試験における全ての期待を超えた。,改善性的,新疗法的改善效果在临床试验中超出了所有预期。,paliativo,Los efectos paliativos del nuevo tratamiento superaron todas las expectativas en el ensayo clínico.,cải thiện,Tác dụng cải thiện của phương pháp điều trị mới vượt quá mọi kỳ vọng trong thử nghiệm lâm sàng.,ที่ทำให้ดีขึ้น,ผลในการทำให้ดีขึ้นของการรักษาใหม่เกินความคาดหมายทั้งหมดในการทดลองทางคลินิก,yang memperbaiki,Efek yang memperbaiki dari perawatan baru melampaui semua ekspektasi dalam uji klinis.
obdurate,"The obdurate refusal of the landlord to address safety violations prompted tenant protests.",완고한,"집주인의 안전 위반 사항 해결에 대한 완고한 거부는 세입자 시위를 촉발했다.",頑固な,大家の安全違反に対処することへの頑固な拒否は入居者の抗議を引き起こした。,顽固的,房东顽固地拒绝解决安全违规问题引发了租户抗议。,obstinado,La obstinada negativa del propietario a abordar las violaciones de seguridad provocó protestas de los inquilinos.,ngoan cố,Sự ngoan cố từ chối giải quyết các vi phạm an toàn của chủ nhà đã gây ra các cuộc biểu tình của người thuê nhà.,ดื้อด้าน,การปฏิเสธอย่างดื้อด้านของเจ้าของบ้านในการแก้ไขการละเมิดความปลอดภัยทำให้ผู้เช่าประท้วง,keras kepala,Penolakan keras kepala pemilik untuk mengatasi pelanggaran keselamatan memicu protes penyewa.
equivocate,"When pressed on the issue the spokesperson continued to equivocate rather than provide a direct answer.",얼버무리다,"그 문제에 대해 추궁받았을 때 대변인은 직접적인 답변 대신 계속 얼버무렸다.",あいまいに言う,その問題について追及されたとき報道官は直接的な回答を提供するのではなくあいまいに言い続けた。,含糊其辞,当被追问这个问题时发言人继续含糊其辞而不是给出直接回答。,equivocar,Cuando se le presionó sobre el tema el portavoz continuó equivocándose en lugar de dar una respuesta directa.,nói nước đôi,Khi bị ép về vấn đề này người phát ngôn tiếp tục nói nước đôi thay vì đưa ra câu trả lời trực tiếp.,พูดกำกวม,เมื่อถูกกดดันในประเด็นนี้โฆษกยังคงพูดกำกวมแทนที่จะให้คำตอบตรงๆ,berbelit-belit,Ketika ditekan tentang masalah tersebut juru bicara terus berbelit-belit daripada memberikan jawaban langsung.
malfeasance,"The audit uncovered widespread malfeasance involving the misallocation of public funds.",비위; 불법 행위,"감사는 공적 자금의 잘못된 배분을 포함하는 광범위한 비위를 밝혀냈다.",不正行為,監査は公的資金の不適切な配分を含む広範な不正行為を明らかにした。,渎职,审计发现了涉及公共资金不当分配的大范围渎职行为。,malversación,La auditoría descubrió una malversación generalizada que involucraba la mala asignación de fondos públicos.,hành vi sai trái,Cuộc kiểm toán phát hiện hành vi sai trái trên diện rộng liên quan đến việc phân bổ sai quỹ công.,การกระทำผิดในหน้าที่,การตรวจสอบเปิดเผยการกระทำผิดในหน้าที่อย่างกว้างขวางเกี่ยวกับการจัดสรรเงินของรัฐอย่างไม่เหมาะสม,malfeasans,Audit mengungkap malfeasans yang meluas yang melibatkan kesalahan alokasi dana publik.
promulgate,"The government promulgated new regulations to curb speculative real estate transactions.",공포하다,"정부는 투기적 부동산 거래를 억제하기 위해 새로운 규정을 공포했다.",公布する,政府は投機的な不動産取引を抑制するために新しい規制を公布した。,颁布,政府颁布了新法规以遏制投机性房地产交易。,promulgar,El gobierno promulgó nuevas regulaciones para frenar las transacciones inmobiliarias especulativas.,ban hành,Chính phủ ban hành các quy định mới để hạn chế các giao dịch bất động sản đầu cơ.,ประกาศใช้,รัฐบาลประกาศใช้กฎระเบียบใหม่เพื่อควบคุมการทำธุรกรรมอสังหาริมทรัพย์เก็งกำไร,mengumumkan,Pemerintah mengumumkan regulasi baru untuk mengekang transaksi real estat spekulatif.
multifarious,"The multifarious challenges of climate adaptation require interdisciplinary collaboration.",다양한,"기후 적응의 다양한 과제들은 학제간 협력을 필요로 한다.",多種多様な,気候適応の多種多様な課題は学際的な協力を必要とする。,多种多样的,气候适应面临的多种多样的挑战需要跨学科合作。,multifacético,Los multifacéticos desafíos de la adaptación climática requieren colaboración interdisciplinaria.,đa dạng,Những thách thức đa dạng của thích ứng khí hậu đòi hỏi sự hợp tác liên ngành.,หลากหลาย,ความท้าทายหลากหลายของการปรับตัวต่อสภาพอากาศต้องการความร่วมมือข้ามสาขาวิชา,beraneka ragam,Tantangan beraneka ragam dari adaptasi iklim memerlukan kolaborasi interdisipliner.
expunge,"The court ordered that the juvenile's criminal record be expunged upon reaching adulthood.",말소하다,"법원은 미성년자의 범죄 기록을 성인이 되면 말소하라고 명령했다.",抹消する,裁判所はその少年の犯罪記録を成人に達した時点で抹消するよう命じた。,删除,法院命令在该未成年人成年后删除其犯罪记录。,eliminar,El tribunal ordenó que los antecedentes penales del menor fueran eliminados al alcanzar la mayoría de edad.,xóa bỏ,Tòa án ra lệnh xóa bỏ hồ sơ tội phạm của người chưa thành niên khi đến tuổi trưởng thành.,ลบออก,ศาลสั่งให้ลบประวัติอาชญากรรมของเยาวชนเมื่อถึงวัยผู้ใหญ่,menghapus,Pengadilan memerintahkan agar catatan kriminal remaja tersebut dihapus setelah mencapai usia dewasa.
