english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
backdrop,The economic crisis served as a backdrop for the reforms.,배경,경제 위기는 개혁의 배경이 되었다.,背景,経済危機は改革の背景となった。,背景,经济危机成为改革的背景。,trasfondo,La crisis económica sirvió como trasfondo para las reformas.,bối cảnh,Cuộc khủng hoảng kinh tế là bối cảnh cho các cuộc cải cách.,ฉากหลัง,วิกฤตเศรษฐกิจเป็นฉากหลังของการปฏิรูป,latar belakang,Krisis ekonomi menjadi latar belakang reformasi.
bonding,Social bonding is essential for child development.,유대,사회적 유대는 아동 발달에 필수적이다.,結合,社会的な結合は子どもの発達に不可欠だ。,纽带,社会纽带对儿童发展至关重要。,vínculo,El vínculo social es esencial para el desarrollo infantil.,sự gắn kết,Sự gắn kết xã hội rất cần thiết cho sự phát triển của trẻ.,ความผูกพัน,ความผูกพันทางสังคมมีความจำเป็นต่อพัฒนาการของเด็ก,ikatan,Ikatan sosial penting untuk perkembangan anak.
capability,The new software has advanced data processing capabilities.,능력,새 소프트웨어는 고급 데이터 처리 능력을 갖추고 있다.,能力,新しいソフトウェアは高度なデータ処理能力を持っている。,能力,新软件具有先进的数据处理能力。,capacidad,El nuevo software tiene capacidades avanzadas de procesamiento de datos.,khả năng,Phần mềm mới có khả năng xử lý dữ liệu tiên tiến.,ความสามารถ,ซอฟต์แวร์ใหม่มีความสามารถในการประมวลผลข้อมูลขั้นสูง,kemampuan,Perangkat lunak baru memiliki kemampuan pemrosesan data yang canggih.
catalyst,The invention of the internet was a catalyst for globalization.,촉매,인터넷의 발명은 세계화의 촉매였다.,触媒,インターネットの発明はグローバル化の触媒だった。,催化剂,互联网的发明是全球化的催化剂。,catalizador,La invención de internet fue un catalizador de la globalización.,chất xúc tác,Sự phát minh ra internet là chất xúc tác cho toàn cầu hóa.,ตัวเร่ง,การประดิษฐ์อินเทอร์เน็ตเป็นตัวเร่งของโลกาภิวัตน์,katalis,Penemuan internet menjadi katalis globalisasi.
cater,The program caters to students with diverse learning needs.,맞추다,이 프로그램은 다양한 학습 요구를 가진 학생들에게 맞춘다.,対応する,そのプログラムは多様な学習ニーズを持つ学生に対応する。,迎合,该计划迎合有不同学习需求的学生。,atender,El programa atiende a estudiantes con diversas necesidades de aprendizaje.,phục vụ,Chương trình phục vụ sinh viên có nhu cầu học tập đa dạng.,ตอบสนอง,โปรแกรมตอบสนองต่อนักเรียนที่มีความต้องการการเรียนรู้ที่หลากหลาย,melayani,Program ini melayani siswa dengan kebutuhan belajar yang beragam.
census,The national census is conducted every ten years.,인구조사,국가 인구조사는 10년마다 실시된다.,国勢調査,国勢調査は10年ごとに実施される。,人口普查,全国人口普查每十年进行一次。,censo,El censo nacional se realiza cada diez años.,điều tra dân số,Điều tra dân số quốc gia được tiến hành mười năm một lần.,สำมะโน,สำมะโนประชากรจัดทำทุกสิบปี,sensus,Sensus nasional dilakukan setiap sepuluh tahun.
clarity,The speaker expressed her ideas with great clarity.,명확성,연사는 뛰어난 명확성으로 자신의 생각을 표현했다.,明確さ,講演者は非常に明確に自分の考えを表現した。,清晰,演讲者非常清晰地表达了她的想法。,claridad,La oradora expresó sus ideas con gran claridad.,sự rõ ràng,Diễn giả trình bày ý tưởng với sự rõ ràng lớn.,ความชัดเจน,ผู้พูดแสดงความคิดด้วยความชัดเจนอย่างมาก,kejelasan,Pembicara mengungkapkan ide-idenya dengan kejelasan yang luar biasa.
coalition,Several parties formed a coalition government.,연합,여러 정당이 연합 정부를 구성했다.,連立,いくつかの政党が連立政府を結成した。,联盟,几个政党组建了联合政府。,coalición,Varios partidos formaron un gobierno de coalición.,liên minh,Nhiều đảng thành lập chính phủ liên minh.,รัฐบาลผสม,หลายพรรคร่วมกันจัดตั้งรัฐบาลผสม,koalisi,Beberapa partai membentuk pemerintahan koalisi.
collaborate,The two universities will collaborate on the research project.,협력하다,두 대학은 연구 프로젝트에서 협력할 것이다.,協力する,2つの大学は研究プロジェクトで協力する。,合作,两所大学将在研究项目上合作。,colaborar,Las dos universidades colaborarán en el proyecto de investigación.,hợp tác,Hai trường đại học sẽ hợp tác trong dự án nghiên cứu.,ร่วมมือ,สองมหาวิทยาลัยจะร่วมมือในโครงการวิจัย,berkolaborasi,Kedua universitas akan berkolaborasi dalam proyek penelitian.
commentary,The professor provided commentary on the historical event.,논평,교수는 역사적 사건에 대한 논평을 제공했다.,解説,教授はその歴史的出来事について解説を行った。,评论,教授对这一历史事件进行了评论。,comentario,El profesor proporcionó un comentario sobre el evento histórico.,bình luận,Giáo sư đưa ra bình luận về sự kiện lịch sử.,คำวิจารณ์,ศาสตราจารย์ให้คำวิจารณ์เกี่ยวกับเหตุการณ์ทางประวัติศาสตร์,komentar,Profesor memberikan komentar tentang peristiwa sejarah tersebut.
complexity,The complexity of the problem requires expert analysis.,복잡성,문제의 복잡성은 전문가 분석을 필요로 한다.,複雑さ,問題の複雑さは専門家の分析を必要とする。,复杂性,问题的复杂性需要专家分析。,complejidad,La complejidad del problema requiere análisis experto.,sự phức tạp,Sự phức tạp của vấn đề cần phân tích chuyên gia.,ความซับซ้อน,ความซับซ้อนของปัญหาต้องการการวิเคราะห์จากผู้เชี่ยวชาญ,kompleksitas,Kompleksitas masalah memerlukan analisis ahli.
comply,All businesses must comply with health and safety regulations.,준수하다,모든 기업은 보건 및 안전 규정을 준수해야 한다.,遵守する,すべての企業は健康安全規制を遵守しなければならない。,遵守,所有企业必须遵守健康和安全法规。,cumplir,Todas las empresas deben cumplir con las regulaciones de salud y seguridad.,tuân thủ,Tất cả doanh nghiệp phải tuân thủ quy định về sức khỏe và an toàn.,ปฏิบัติตาม,ธุรกิจทั้งหมดต้องปฏิบัติตามข้อบังคับด้านสุขภาพและความปลอดภัย,mematuhi,Semua bisnis harus mematuhi peraturan kesehatan dan keselamatan.
correspondence,There is a clear correspondence between education and income.,상관관계,교육과 소득 사이에는 명확한 상관관계가 있다.,対応,教育と収入の間には明確な対応関係がある。,对应,教育和收入之间存在明确的对应关系。,correspondencia,Hay una clara correspondencia entre educación e ingreso.,sự tương quan,Có sự tương quan rõ ràng giữa giáo dục và thu nhập.,ความสัมพันธ์,มีความสัมพันธ์ที่ชัดเจนระหว่างการศึกษาและรายได้,korespondensi,Ada korespondensi yang jelas antara pendidikan dan pendapatan.
counterpart,The CEO met with her counterpart from the Japanese firm.,상대,CEO는 일본 회사의 상대를 만났다.,相手,CEOは日本企業の相手と会った。,对应的人,CEO会见了日本公司的对应负责人。,homólogo,La directora ejecutiva se reunió con su homólogo de la empresa japonesa.,đối tác,Giám đốc gặp đối tác từ công ty Nhật Bản.,คู่เทียบ,ซีอีโอพบกับคู่เทียบจากบริษัทญี่ปุ่น,mitra,CEO bertemu dengan mitranya dari perusahaan Jepang.
