english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
compel,The law compels employers to provide safe working conditions.,강요하다,법은 고용주에게 안전한 근무 조건을 제공하도록 강요한다.,強いる,法律は雇用主に安全な労働条件を提供することを強いる。,强迫,法律强迫雇主提供安全的工作条件。,obligar,La ley obliga a los empleadores a proporcionar condiciones laborales seguras.,buộc,Luật buộc người sử dụng lao động cung cấp điều kiện làm việc an toàn.,บังคับ,กฎหมายบังคับให้นายจ้างจัดให้มีสภาพการทำงานที่ปลอดภัย,memaksa,Hukum memaksa pemberi kerja untuk menyediakan kondisi kerja yang aman.
confine,The animals were confined to a small space.,가두다,동물들이 좁은 공간에 갇혀 있었다.,閉じ込める,動物たちは狭いスペースに閉じ込められていた。,限制,动物被限制在一个狭小的空间里。,confinar,Los animales fueron confinados a un espacio pequeño.,giam giữ,Các con vật bị giam giữ trong không gian nhỏ.,จำกัด,สัตว์ถูกจำกัดอยู่ในพื้นที่เล็กๆ,dikurung,Hewan-hewan dikurung dalam ruang yang kecil.
consolidate,The company consolidated its position in the market.,공고히 하다,회사가 시장에서의 입지를 공고히 했다.,強化する,会社は市場での地位を強化した。,巩固,公司巩固了其在市场上的地位。,consolidar,La empresa consolidó su posición en el mercado.,củng cố,Công ty đã củng cố vị thế trên thị trường.,เสริมความแข็งแกร่ง,บริษัทเสริมความแข็งแกร่งของตำแหน่งในตลาด,mengkonsolidasi,Perusahaan mengkonsolidasi posisinya di pasar.
constrain,Budget constraints limited the scope of the project.,제약하다,예산 제약이 프로젝트의 범위를 제한했다.,制約する,予算の制約がプロジェクトの範囲を制限した。,约束,预算约束限制了项目的范围。,restringir,Las restricciones presupuestarias limitaron el alcance del proyecto.,hạn chế,Ràng buộc ngân sách đã hạn chế phạm vi của dự án.,จำกัด,ข้อจำกัดด้านงบประมาณจำกัดขอบเขตของโครงการ,membatasi,Kendala anggaran membatasi cakupan proyek.
contemplate,She contemplated moving to a new city.,곰곰이 생각하다,그녀는 새로운 도시로 이사하는 것을 곰곰이 생각했다.,熟考する,彼女は新しい都市への引っ越しを熟考した。,考虑,她考虑搬到一个新城市。,contemplar,Ella contempló mudarse a una nueva ciudad.,suy ngẫm,Cô ấy suy ngẫm về việc chuyển đến thành phố mới.,ไตร่ตรอง,เธอไตร่ตรองเรื่องย้ายไปเมืองใหม่,merenungkan,Dia merenungkan pindah ke kota baru.
contradict,The evidence contradicts his statement.,모순되다,증거가 그의 진술과 모순된다.,矛盾する,証拠は彼の声明と矛盾する。,矛盾,证据与他的陈述相矛盾。,contradecir,La evidencia contradice su declaración.,mâu thuẫn,Bằng chứng mâu thuẫn với tuyên bố của anh ấy.,ขัดแย้ง,หลักฐานขัดแย้งกับคำแถลงของเขา,bertentangan,Bukti bertentangan dengan pernyataannya.
controversy,The new policy has caused a lot of controversy.,논쟁,새 정책은 많은 논쟁을 일으켰다.,論争,新しい方針は多くの論争を引き起こした。,争议,新政策引发了很多争议。,controversia,La nueva política ha causado mucha controversia.,tranh cãi,Chính sách mới đã gây ra nhiều tranh cãi.,ข้อโต้แย้ง,นโยบายใหม่ทำให้เกิดข้อโต้แย้งมากมาย,kontroversi,Kebijakan baru telah menyebabkan banyak kontroversi.
convene,The committee will convene next Monday.,소집하다,위원회는 다음 주 월요일에 소집될 것이다.,招集する,委員会は来週月曜日に招集される。,召开,委员会将于下周一召开。,convocar,El comité se convocará el próximo lunes.,triệu tập,Ủy ban sẽ triệu tập vào thứ Hai tới.,ประชุม,คณะกรรมการจะประชุมในวันจันทร์หน้า,mengadakan,Komite akan mengadakan pertemuan Senin depan.
converge,The two rivers converge at the edge of the city.,합류하다,두 강이 도시 가장자리에서 합류한다.,合流する,2つの川が都市の端で合流する。,汇合,两条河在城市边缘汇合。,converger,Los dos ríos convergen en el borde de la ciudad.,hội tụ,Hai con sông hội tụ ở rìa thành phố.,บรรจบ,แม่น้ำสองสายบรรจบกันที่ขอบเมือง,bertemu,Dua sungai bertemu di tepi kota.
cope,She learned to cope with stress through meditation.,대처하다,그녀는 명상을 통해 스트레스에 대처하는 법을 배웠다.,対処する,彼女は瞑想を通じてストレスに対処する方法を学んだ。,应对,她通过冥想学会了应对压力。,lidiar,Ella aprendió a lidiar con el estrés a través de la meditación.,đối phó,Cô ấy học cách đối phó với căng thẳng qua thiền.,รับมือ,เธอเรียนรู้ที่จะรับมือกับความเครียดผ่านการทำสมาธิ,mengatasi,Dia belajar mengatasi stres melalui meditasi.
correlate,High income levels correlate with better health outcomes.,상관관계가 있다,높은 소득 수준은 더 나은 건강 결과와 상관관계가 있다.,相関する,高い所得水準はより良い健康結果と相関する。,相关,高收入水平与更好的健康结果相关。,correlacionar,Los niveles de ingresos altos se correlacionan con mejores resultados de salud.,tương quan,Mức thu nhập cao tương quan với kết quả sức khỏe tốt hơn.,สัมพันธ์,ระดับรายได้สูงสัมพันธ์กับผลลัพธ์ด้านสุขภาพที่ดีขึ้น,berkorelasi,Tingkat pendapatan tinggi berkorelasi dengan hasil kesehatan yang lebih baik.
credible,The witness gave a credible account of events.,신뢰할 수 있는,목격자가 사건에 대한 신뢰할 수 있는 설명을 했다.,信頼できる,目撃者は出来事の信頼できる説明をした。,可信的,证人对事件给出了可信的描述。,creíble,El testigo dio un relato creíble de los eventos.,đáng tin cậy,Nhân chứng đã đưa ra lời kể đáng tin cậy về sự kiện.,น่าเชื่อถือ,พยานให้คำบอกเล่าที่น่าเชื่อถือเกี่ยวกับเหตุการณ์,kredibel,Saksi memberikan keterangan yang kredibel tentang peristiwa tersebut.
cumulative,The cumulative effect of pollution is devastating.,누적의,오염의 누적 효과는 파괴적이다.,累積的な,汚染の累積的な影響は壊滅的だ。,累积的,污染的累积效应是毁灭性的。,acumulativo,El efecto acumulativo de la contaminación es devastador.,tích lũy,Tác động tích lũy của ô nhiễm rất tàn khốc.,สะสม,ผลกระทบสะสมของมลพิษเป็นสิ่งที่ทำลายล้าง,kumulatif,Efek kumulatif polusi sangat menghancurkan.
curb,The government is trying to curb inflation.,억제하다,정부는 인플레이션을 억제하려고 노력하고 있다.,抑制する,政府はインフレを抑制しようとしている。,遏制,政府正在努力遏制通货膨胀。,frenar,El gobierno está tratando de frenar la inflación.,kiềm chế,Chính phủ đang cố gắng kiềm chế lạm phát.,ควบคุม,รัฐบาลกำลังพยายามควบคุมเงินเฟ้อ,mengekang,Pemerintah berusaha mengekang inflasi.
deficit,The country has a large trade deficit.,적자,나라에 큰 무역 적자가 있다.,赤字,その国には大きな貿易赤字がある。,赤字,该国有很大的贸易赤字。,déficit,El país tiene un gran déficit comercial.,thâm hụt,Đất nước có thâm hụt thương mại lớn.,ขาดดุล,ประเทศมีการขาดดุลการค้าจำนวนมาก,defisit,Negara itu memiliki defisit perdagangan yang besar.
demographic,The city's demographic profile is changing rapidly.,인구통계학적,도시의 인구통계학적 프로필이 빠르게 변하고 있다.,人口統計学的,都市の人口統計学的プロフィールが急速に変化している。,人口统计的,城市的人口统计特征正在迅速变化。,demográfico,El perfil demográfico de la ciudad está cambiando rápidamente.,nhân khẩu học,Hồ sơ nhân khẩu học của thành phố đang thay đổi nhanh chóng.,ประชากรศาสตร์,ข้อมูลประชากรศาสตร์ของเมืองกำลังเปลี่ยนแปลงอย่างรวดเร็ว,demografis,Profil demografis kota berubah dengan cepat.
