english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
expound,The author expounded her theory in a series of published articles.,상술하다,저자는 일련의 발표된 기사에서 자신의 이론을 상술했다.,詳述する,著者は一連の発表された論文で自身の理論を詳述した。,阐述,作者在一系列发表的文章中阐述了她的理论。,exponer,La autora expuso su teoría en una serie de artículos publicados.,trình bày,Tác giả đã trình bày lý thuyết của mình trong một loạt bài viết được xuất bản.,อธิบาย,ผู้เขียนอธิบายทฤษฎีของเธอในบทความที่ตีพิมพ์หลายฉบับ,memaparkan,Penulis memaparkan teorinya dalam serangkaian artikel yang diterbitkan.
expunge,The court ordered the criminal record to be expunged after the acquittal.,말소하다,법원은 무죄 판결 후 범죄 기록을 말소하라고 명령했다.,抹消する,裁判所は無罪判決後に犯罪記録を抹消するよう命じた。,删除,法院下令在宣判无罪后删除犯罪记录。,borrar,El tribunal ordenó borrar el expediente criminal tras la absolución.,xóa bỏ,Tòa án ra lệnh xóa bỏ hồ sơ tội phạm sau khi được tuyên trắng án.,ลบ,ศาลสั่งให้ลบประวัติอาชญากรรมหลังจากพ้นผิด,menghapus,Pengadilan memerintahkan catatan kriminal dihapus setelah pembebasan.
extant,Only a few extant copies of the medieval manuscript have survived.,현존하는,중세 필사본의 현존하는 사본은 극소수만 남아 있다.,現存する,中世の写本の現存する複製はわずかしか残っていない。,现存的,这份中世纪手稿只有少数现存副本幸存下来。,existente,Solo unas pocas copias existentes del manuscrito medieval han sobrevivido.,còn tồn tại,Chỉ còn vài bản sao còn tồn tại của bản thảo thời trung cổ.,ที่ยังคงอยู่,สำเนาต้นฉบับยุคกลางที่ยังคงอยู่มีเพียงไม่กี่ฉบับ,yang masih ada,Hanya beberapa salinan manuskrip abad pertengahan yang masih ada bertahan.
extenuate,His lawyer argued that extenuating circumstances should reduce the sentence.,정상참작하다,그의 변호사는 정상참작할 사정으로 형량을 줄여야 한다고 주장했다.,酌量する,弁護士は酌量すべき事情により減刑すべきだと主張した。,减轻,他的律师辩称，减轻情节应减少刑期。,atenuar,Su abogado argumentó que las circunstancias atenuantes deberían reducir la sentencia.,giảm nhẹ,Luật sư của anh ta lập luận rằng tình tiết giảm nhẹ nên giảm bớt bản án.,บรรเทา,ทนายของเขาโต้แย้งว่าสถานการณ์บรรเทาโทษควรลดโทษ,meringankan,Pengacaranya berargumen bahwa keadaan yang meringankan harus mengurangi hukuman.
extol,Critics extolled the filmmaker's bold artistic vision.,극찬하다,비평가들은 영화감독의 대담한 예술적 비전을 극찬했다.,称賛する,批評家たちは映画監督の大胆な芸術的ビジョンを称賛した。,赞美,评论家赞美了电影导演大胆的艺术视野。,ensalzar,Los críticos ensalzaron la audaz visión artística del cineasta.,ca ngợi,Các nhà phê bình ca ngợi tầm nhìn nghệ thuật táo bạo của nhà làm phim.,สรรเสริญ,นักวิจารณ์สรรเสริญวิสัยทัศน์ทางศิลปะที่กล้าหาญของผู้สร้างภาพยนตร์,memuji,Kritikus memuji visi artistik yang berani dari pembuat film tersebut.
extradite,The government agreed to extradite the suspect to face trial abroad.,인도하다,정부는 용의자를 해외에서 재판을 받도록 인도하기로 합의했다.,引き渡す,政府は容疑者を海外での裁判に引き渡すことに同意した。,引渡,政府同意引渡嫌疑人到国外接受审判。,extraditar,El gobierno accedió a extraditar al sospechoso para enfrentar un juicio en el extranjero.,dẫn độ,Chính phủ đồng ý dẫn độ nghi phạm ra nước ngoài để xét xử.,ส่งผู้ร้ายข้ามแดน,รัฐบาลตกลงส่งผู้ต้องสงสัยข้ามแดนเพื่อขึ้นศาลในต่างประเทศ,mengekstradisi,Pemerintah setuju untuk mengekstradisi tersangka untuk menghadapi pengadilan di luar negeri.
extraneous,The editor removed all extraneous details from the final report.,불필요한,편집자는 최종 보고서에서 모든 불필요한 세부 사항을 제거했다.,不要な,編集者は最終報告書から不要な詳細をすべて削除した。,多余的,编辑从最终报告中删除了所有多余的细节。,irrelevante,El editor eliminó todos los detalles irrelevantes del informe final.,không liên quan,Biên tập viên đã loại bỏ tất cả chi tiết không liên quan khỏi báo cáo cuối cùng.,ที่ไม่เกี่ยวข้อง,บรรณาธิการลบรายละเอียดที่ไม่เกี่ยวข้องทั้งหมดออกจากรายงานฉบับสุดท้าย,tidak relevan,Editor menghapus semua detail yang tidak relevan dari laporan akhir.
extrapolate,Scientists extrapolated future trends from the available climate data.,추정하다,과학자들은 이용 가능한 기후 데이터에서 미래 추세를 추정했다.,推定する,科学者たちは利用可能な気候データから将来の傾向を推定した。,推断,科学家从现有的气候数据中推断未来趋势。,extrapolar,Los científicos extrapolaron tendencias futuras a partir de los datos climáticos disponibles.,ngoại suy,Các nhà khoa học đã ngoại suy các xu hướng tương lai từ dữ liệu khí hậu có sẵn.,คาดการณ์,นักวิทยาศาสตร์คาดการณ์แนวโน้มในอนาคตจากข้อมูลภูมิอากาศที่มีอยู่,mengekstrapolasi,Para ilmuwan mengekstrapolasi tren masa depan dari data iklim yang tersedia.
exuberant,The exuberant fans celebrated their team's championship victory all night.,열광적인,열광적인 팬들은 팀의 우승을 밤새 축하했다.,熱狂的な,熱狂的なファンはチームの優勝を一晩中祝った。,兴高采烈的,兴高采烈的球迷彻夜庆祝球队的冠军胜利。,exuberante,Los exuberantes fanáticos celebraron la victoria del campeonato de su equipo toda la noche.,hào hứng,Các fan hào hứng đã ăn mừng chiến thắng vô địch của đội suốt đêm.,กระตือรือร้น,แฟนๆ ที่กระตือรือร้นฉลองชัยชนะแชมป์ของทีมตลอดทั้งคืน,bersemangat,Para penggemar yang bersemangat merayakan kemenangan kejuaraan tim mereka sepanjang malam.
fabricate,The witness was found to have fabricated key parts of her testimony.,조작하다,증인이 증언의 핵심 부분을 조작한 것으로 밝혀졌다.,捏造する,証人は証言の重要部分を捏造していたことが判明した。,捏造,证人被发现捏造了证词的关键部分。,fabricar,Se descubrió que la testigo había fabricado partes clave de su testimonio.,bịa đặt,Nhân chứng bị phát hiện đã bịa đặt những phần quan trọng trong lời khai.,แต่งขึ้น,พยานถูกพบว่าแต่งขึ้นส่วนสำคัญของคำให้การ,memalsukan,Saksi itu ditemukan telah memalsukan bagian-bagian penting dari kesaksiannya.
facet,The report examined every facet of the country's education system.,측면,보고서는 국가 교육 시스템의 모든 측면을 조사했다.,側面,報告書は国の教育制度のあらゆる側面を調査した。,方面,报告审查了该国教育体系的方方面面。,faceta,El informe examinó cada faceta del sistema educativo del país.,khía cạnh,Báo cáo xem xét mọi khía cạnh của hệ thống giáo dục quốc gia.,แง่มุม,รายงานตรวจสอบทุกแง่มุมของระบบการศึกษาของประเทศ,aspek,Laporan tersebut memeriksa setiap aspek sistem pendidikan negara.
fallacy,The argument is based on a logical fallacy that ignores key evidence.,오류,그 주장은 핵심 증거를 무시하는 논리적 오류에 기반하고 있다.,誤謬,その主張は重要な証拠を無視する論理的誤謬に基づいている。,谬论,该论点基于一个忽略关键证据的逻辑谬论。,falacia,El argumento se basa en una falacia lógica que ignora evidencia clave.,ngụy biện,Lập luận dựa trên một ngụy biện logic bỏ qua bằng chứng quan trọng.,ความเข้าใจผิด,ข้อโต้แย้งตั้งอยู่บนความเข้าใจผิดเชิงตรรกะที่ละเลยหลักฐานสำคัญ,kekeliruan,Argumen tersebut didasarkan pada kekeliruan logis yang mengabaikan bukti utama.
