english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
lubricate,"Regular maintenance lubricates the machinery to prevent wear.",윤활유를 바르다,"정기적인 유지보수가 마모를 방지하기 위해 기계에 윤활유를 바른다.",潤滑する,"定期的なメンテナンスが機械を潤滑して摩耗を防ぐ。",润滑,"定期维护为机械润滑以防止磨损。",lubricar,"El mantenimiento regular lubrica la maquinaria para prevenir el desgaste.",bôi trơn,"Bảo trì thường xuyên bôi trơn máy móc để ngăn ngừa hao mòn.",หล่อลื่น,"การบำรุงรักษาเป็นประจำหล่อลื่นเครื่องจักรเพื่อป้องกันการสึกหรอ",melumasi,"Perawatan rutin melumasi mesin untuk mencegah keausan."
lumber,"The industry lumbered through the economic downturn slowly.",느릿느릿 움직이다,"산업은 경기 침체를 느릿느릿 움직이며 겪었다.",鈍重に進む,"その産業は景気低迷の中を鈍重に進んだ。",笨重地前行,"该行业在经济低迷中笨重地前行。",avanzar pesadamente,"La industria avanzó pesadamente durante la recesión económica.",di chuyển chậm chạp,"Ngành công nghiệp di chuyển chậm chạp qua thời kỳ suy thoái kinh tế.",เคลื่อนไหวอย่างเชื่องช้า,"อุตสาหกรรมเคลื่อนไหวอย่างเชื่องช้าผ่านภาวะเศรษฐกิจตกต่ำ",bergerak lambat,"Industri itu bergerak lambat melewati penurunan ekonomi."
lump,"Scientists lumped the specimens together based on shared characteristics.",합치다,"과학자들은 공통 특성에 따라 표본을 합쳤다.",一括する,"科学者たちは共通の特徴に基づいて標本を一括した。",归为一类,"科学家们根据共同特征将标本归为一类。",agrupar,"Los científicos agruparon los especímenes según características compartidas.",gộp lại,"Các nhà khoa học gộp các mẫu vật lại dựa trên các đặc điểm chung.",รวมกัน,"นักวิทยาศาสตร์รวมตัวอย่างเข้าด้วยกันตามลักษณะร่วม",mengelompokkan,"Para ilmuwan mengelompokkan spesimen berdasarkan karakteristik yang sama."
lurid,"The media published lurid details about the corruption scandal.",충격적인,"언론은 부패 스캔들에 대한 충격적인 세부 사항을 보도했다.",扇情的な,"メディアは汚職スキャンダルの扇情的な詳細を報道した。",耸人听闻的,"媒体公布了腐败丑闻的耸人听闻的细节。",escabroso,"Los medios publicaron detalles escabrosos sobre el escándalo de corrupción.",giật gân,"Truyền thông đã đăng tải những chi tiết giật gân về vụ bê bối tham nhũng.",น่าตกใจ,"สื่อเผยแพร่รายละเอียดที่น่าตกใจเกี่ยวกับเรื่องอื้อฉาวทุจริต",mengerikan,"Media menerbitkan detail mengerikan tentang skandal korupsi."
lurk,"Hidden dangers lurk beneath the surface of rapid urbanization.",숨어 있다,"빠른 도시화의 이면에 숨겨진 위험이 숨어 있다.",潜む,"急速な都市化の表面下には隠れた危険が潜んでいる。",潜伏,"快速城市化的表面下潜伏着隐患。",acechar,"Peligros ocultos acechan bajo la superficie de la rápida urbanización.",ẩn nấp,"Những nguy hiểm tiềm ẩn ẩn nấp dưới bề mặt của quá trình đô thị hóa nhanh chóng.",แฝงอยู่,"อันตรายที่ซ่อนเร้นแฝงอยู่ใต้ผิวของการขยายตัวของเมืองอย่างรวดเร็ว",mengintai,"Bahaya tersembunyi mengintai di balik pesatnya urbanisasi."
lustrous,"The lustrous finish of the ceramic demonstrated advanced manufacturing techniques.",광택 있는,"도자기의 광택 있는 마감은 첨단 제조 기술을 보여주었다.",光沢のある,"陶磁器の光沢のある仕上がりは高度な製造技術を示していた。",有光泽的,"陶瓷的光泽表面展示了先进的制造技术。",lustroso,"El acabado lustroso de la cerámica demostró técnicas de fabricación avanzadas.",bóng loáng,"Lớp hoàn thiện bóng loáng của gốm sứ thể hiện kỹ thuật sản xuất tiên tiến.",เป็นมันเงา,"ผิวเป็นมันเงาของเครื่องเซรามิกแสดงถึงเทคนิคการผลิตขั้นสูง",berkilau,"Hasil akhir berkilau keramik itu menunjukkan teknik manufaktur canggih."
hoard,"Consumers tend to hoard essential goods during times of crisis.",비축하다,"소비자들은 위기 시 필수 물품을 비축하는 경향이 있다.",買いだめする,"消費者は危機的状況では必需品を買いだめする傾向がある。",囤积,"消费者在危机时期往往会囤积必需品。",acaparar,"Los consumidores tienden a acaparar bienes esenciales durante tiempos de crisis.",tích trữ,"Người tiêu dùng có xu hướng tích trữ hàng hóa thiết yếu trong thời kỳ khủng hoảng.",กักตุน,"ผู้บริโภคมีแนวโน้มที่จะกักตุนสินค้าจำเป็นในช่วงวิกฤต",menimbun,"Konsumen cenderung menimbun barang-barang penting selama masa krisis."
homage,"The documentary paid homage to the pioneers of space exploration.",경의,"그 다큐멘터리는 우주 탐사 개척자들에게 경의를 표했다.",敬意,"そのドキュメンタリーは宇宙探査の先駆者たちに敬意を表した。",致敬,"这部纪录片向太空探索的先驱者致敬。",homenaje,"El documental rindió homenaje a los pioneros de la exploración espacial.",sự tôn kính,"Bộ phim tài liệu bày tỏ sự tôn kính đối với những người tiên phong khám phá vũ trụ.",การแสดงความเคารพ,"สารคดีแสดงความเคารพต่อผู้บุกเบิกการสำรวจอวกาศ",penghormatan,"Film dokumenter itu memberikan penghormatan kepada para perintis eksplorasi luar angkasa."
hospitable,"The hospitable climate of the region supports diverse agriculture.",적합한,"그 지역의 적합한 기후가 다양한 농업을 지원한다.",好適な,"その地域の好適な気候が多様な農業を支えている。",适宜的,"该地区适宜的气候支持多样化的农业。",hospitalario,"El clima hospitalario de la región sustenta una agricultura diversa.",thuận lợi,"Khí hậu thuận lợi của khu vực hỗ trợ nông nghiệp đa dạng.",เอื้ออำนวย,"สภาพอากาศที่เอื้ออำนวยของภูมิภาคสนับสนุนเกษตรกรรมที่หลากหลาย",ramah,"Iklim yang ramah di wilayah itu mendukung pertanian yang beragam."
hubris,"The CEO's hubris led to reckless business decisions.",오만,"CEO의 오만이 무모한 사업 결정을 초래했다.",傲慢,"CEOの傲慢さが無謀な経営判断につながった。",傲慢,"首席执行官的傲慢导致了鲁莽的商业决策。",arrogancia,"La arrogancia del CEO llevó a decisiones comerciales imprudentes.",sự kiêu ngạo,"Sự kiêu ngạo của CEO đã dẫn đến các quyết định kinh doanh liều lĩnh.",ความหยิ่งผยอง,"ความหยิ่งผยองของ CEO นำไปสู่การตัดสินใจทางธุรกิจที่ประมาท",keangkuhan,"Keangkuhan CEO menyebabkan keputusan bisnis yang ceroboh."
humdrum,"The humdrum routine of office work can stifle creativity.",단조로운,"사무실 업무의 단조로운 일상이 창의성을 억누를 수 있다.",単調な,"オフィスワークの単調な日課は創造性を抑えかねない。",单调的,"办公室工作的单调例行公事会扼杀创造力。",monótono,"La rutina monótona del trabajo de oficina puede sofocar la creatividad.",nhàm chán,"Thói quen nhàm chán của công việc văn phòng có thể bóp nghẹt sự sáng tạo.",น่าเบื่อ,"กิจวัตรที่น่าเบื่อของงานสำนักงานสามารถขัดขวางความคิดสร้างสรรค์",membosankan,"Rutinitas kantor yang membosankan bisa menghambat kreativitas."
